protocol_role,sequence_id,run_instance_id,frame_index,simulation_time_s,image_relpath,label_relpath,image_exists,label_exists,obb_valid,truth_valid,truth_audit_passed,gt_cx_px,gt_cy_px,gt_raw_w_px,gt_raw_h_px,gt_raw_gamma_deg,gt_l_diag_raw_px,gt_plumb_w_px,gt_plumb_h_px,gt_plumb_gamma_deg,gt_l_diag_plumb_px,gt_pixel_corners_json,projected_ar_warning,grab_x_camera_cv_m,grab_y_camera_cv_m,z_cg_opt_gt_m,z_cg_plumb_gt_m,x_pg_gt_m,y_pg_gt_m,h_pg_vertical_gt_m,l_pg_euclidean_gt_m,theta_x_gt_deg,theta_y_gt_deg,theta_total_gt_deg,theta_total_bin,psi_yaw_relative_deg,camera_world_x_m,camera_world_y_m,camera_world_z_m,raw_to_plumb_homography_json,camera_r_wc_00,camera_r_wc_01,camera_r_wc_02,camera_r_wc_10,camera_r_wc_11,camera_r_wc_12,camera_r_wc_20,camera_r_wc_21,camera_r_wc_22
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,903,147.288,calibration_train_03_tilt_obb/images/frame_00903.jpg,calibration_train_03_tilt_obb/labels/frame_00903.txt,1,1,1,1,1,606.7615966796875,550.3450927734375,68.56443786621094,23.497663497924805,-0.5857925415039062,72.4791165079377,68.79991912841797,23.51695442199707,-0.524688720703125,72.708156470668,"[[572.361088894492,538.9473685852818],[640.9219600637782,538.2464238159557],[572.6318643129293,562.2710532659265],[640.879258158654,561.7457477240378]]",0,2.4663073940069085,0.998748351481915,24.44106681548433,24.415731003005344,2.881551196331927,-0.21442417611843245,24.305313938468995,24.476470347497436,6.761223070258154,-0.5054566106483606,6.779742779712428,5_to_8,0.0,41.653898536130356,-3.989371068601519,45.83187686997879,"[[1.0030513873785338,0.021853598227569722,9.450354822743666],[-0.009441707410072334,1.0330885877766627,-42.45164549947974],[-1.8440834785297538e-05,4.138955782381007e-05,1.0]]",0.036228374946063555,0.1088172840976633,0.9934013808780296,-0.021122977246755364,0.9939152427159825,-0.10810323829128624,-0.9991202753827992,-0.017067190115481606,0.03830647909377103
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,904,147.38400000000001,calibration_train_03_tilt_obb/images/frame_00904.jpg,calibration_train_03_tilt_obb/labels/frame_00904.txt,1,1,1,1,1,610.7667846679688,550.1358642578125,68.59849548339844,23.502344131469727,-0.5602188110351562,72.5128523936265,68.8404312133789,23.522802352905273,-0.496368408203125,72.7483828011166,"[[576.3543014016833,538.7206225595658],[644.9495138971951,538.0499296328708],[576.617183741054,562.0419843146328],[644.8983682068347,561.5538742093029]]",0,2.5705030130223707,0.9931884325177768,24.439676885377907,24.413098761857594,2.979573793984742,-0.2177394259438581,24.302706020557945,24.4856445774473,6.9897263507899,-0.5133262251801166,7.008180019108032,5_to_8,0.0,41.65345146024239,-3.9887944326067606,45.82788736151444,"[[1.0032776976099438,0.02179451334644257,9.173455965098917],[-0.009302932013836843,1.033127402813045,-42.41379317645142],[-1.816978908952507e-05,4.12961515977181e-05,1.0]]",0.03616822676563901,0.10873871603757941,0.9934121757896509,-0.020859834162669066,0.9939281407650281,-0.10803572702620451,-0.9991279831389647,-0.01681495256827391,0.03821688996754498
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,905,147.48,calibration_train_03_tilt_obb/images/frame_00905.jpg,calibration_train_03_tilt_obb/labels/frame_00905.txt,1,1,1,1,1,614.705322265625,550.2154541015625,68.66700744628906,23.51909065246582,-0.5626068115234375,72.58309401470581,68.91028594970703,23.53924560546875,-0.497344970703125,72.81980220616484,"[[580.2579706595812,538.7936005370901],[648.9216758606724,538.1193231793231],[580.5250026060725,562.1244038453926],[648.8745276252324,561.6400415118009]]",0,2.6716207298755985,0.9946642589434267,24.42611516537507,24.399409398862158,3.0685582395432043,-0.2150113873431731,24.289024097982374,24.483034354395784,7.200327201574118,-0.507180659979274,7.217795292410615,5_to_8,0.0,41.65819762750988,-3.9850063689385253,45.82557661323544,"[[1.0038026445518142,0.021763873358671606,8.591598236747888],[-0.009034295048535068,1.0333651712984648,-42.521578627212484],[-1.764510751667006e-05,4.1273992153490545e-05,1.0]]",0.03619847024342488,0.10839591302778394,0.9934485375654388,-0.0203577566002148,0.9939737459025753,-0.10771143951600198,-0.9991372440752283,-0.016325394184400085,0.03818702667767761
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,906,147.576,calibration_train_03_tilt_obb/images/frame_00906.jpg,calibration_train_03_tilt_obb/labels/frame_00906.txt,1,1,1,1,1,617.5056762695312,550.3900146484375,68.73674774169922,23.538217544555664,-0.5707855224609375,72.6552694254231,68.97757720947266,23.557165145874023,-0.5042572021484375,72.88927347284196,"[[583.0217100019344,538.9638448152135],[651.7550563737036,538.2791139208364],[583.2946087496673,562.3084033275176],[651.7138888770985,561.8189215417069]]",0,2.7426338590282318,0.9984878183761884,24.4092091230164,24.383129038858595,3.126777213290826,-0.21381385006088519,24.27270572173293,24.47420468897568,7.340340695009863,-0.5046950472442965,7.357294928302173,5_to_8,0.0,41.66018880586619,-4.002432342924705,45.829357352756745,"[[1.0044543528097403,0.021828364519396404,7.92769208063431],[-0.008752210976875542,1.0338030361535258,-42.84424586545051],[-1.7094162064210053e-05,4.143426523354153e-05,1.0]]",0.036383772109586064,0.10860025383968132,0.9934194511851652,-0.01986771815905196,0.993959771946828,-0.10793167063731643,-0.9991403779761032,-0.015810016361991922,0.03832164506389782
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,907,147.672,calibration_train_03_tilt_obb/images/frame_00907.jpg,calibration_train_03_tilt_obb/labels/frame_00907.txt,1,1,1,1,1,621.704833984375,550.5687866210938,68.78797149658203,23.547840118408203,-0.5567398071289062,72.70684834908398,69.02592468261719,23.565393447875977,-0.48833465576171875,72.93768605216056,"[[587.1981071423202,539.1296630518061],[655.9828217186487,538.461221705792],[587.468767230042,562.4763343819087],[655.9395057436712,562.0106226095146]]",0,2.851214617231813,1.0028529924012237,24.403339158233795,24.37793935841709,3.2186033364642754,-0.21269232044447242,24.267475529644354,24.480911217570366,7.555064284276456,-0.5021560754319688,7.57135129144979,5_to_8,0.0,41.66229937765943,-3.9713137990212903,45.834054485224904,"[[1.0053009735951688,0.021892895088760675,7.0544691901888665],[-0.008376210107249434,1.034345793722449,-43.228554541790416],[-1.635978536572157e-05,4.1607557343955706e-05,1.0]]",0.036620516471949936,0.10752923416893147,0.9935272525564516,-0.019162103784311896,0.9940868825922573,-0.10688350497886477,-0.9991455106999615,-0.015123943171370705,0.038464461403511764
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,908,147.768,calibration_train_03_tilt_obb/images/frame_00908.jpg,calibration_train_03_tilt_obb/labels/frame_00908.txt,1,1,1,1,1,624.1964111328125,550.51904296875,68.82459259033203,23.555313110351562,-0.5509033203125,72.74391604080637,69.0548324584961,23.570878982543945,-0.4806365966796875,72.96681589517729,"[[589.672407990725,539.0727349791863],[658.4938601182652,538.4110319179265],[589.9424176417989,562.4224016935842],[658.4497181914942,561.9678320056078]]",0,2.9153735551309783,1.0013028843897271,24.397896030619737,24.3738652671444,3.2649360785531814,-0.21403193367126422,24.26340024650005,24.483018784200773,7.663810208005656,-0.5054035416531806,7.680063734372749,5_to_8,0.0,41.660271151486384,-3.979486293878497,45.83346654100333,"[[1.006113245526733,0.021873240956951607,6.1701485426848945],[-0.007974541177669738,1.0347538349964127,-43.44746557428704],[-1.5575275737636204e-05,4.1624412957170114e-05,1.0]]",0.03670137676206474,0.10740569534018146,0.9935376316739397,-0.018431355812759825,0.994111089129921,-0.10678683248334515,-0.9991562911109916,-0.01439302183055037,0.03846487821263551
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,909,147.864,calibration_train_03_tilt_obb/images/frame_00909.jpg,calibration_train_03_tilt_obb/labels/frame_00909.txt,1,1,1,1,1,625.0147094726562,550.4415283203125,68.86351776123047,23.56696319580078,-0.5646591186523438,72.78451643532114,69.0803451538086,23.57980728149414,-0.496337890625,72.99384493230734,"[[590.468488109403,538.997909588963],[659.3286622430887,538.3192585797924],[590.7447372933193,562.3574047794355],[659.2904709441057,561.8877546539838]]",0,2.9352903717760976,0.9988145969679315,24.386631304570567,24.364873171097592,3.2648643458008744,-0.2040908788959637,24.254543155148916,24.47414668478375,7.666409104707982,-0.4821063810383558,7.681194880833974,5_to_8,0.0,41.669016155321096,-4.029969880246735,45.813078155733606,"[[1.0067277608820675,0.021564731684358997,5.332429759899236],[-0.007522821133326389,1.0346541708304164,-43.07112918047283],[-1.469301002602813e-05,4.109724946436421e-05,1.0]]",0.036284388713316185,0.10821253899075209,0.9934653942341808,-0.017596043092995145,0.9940350832568832,-0.10763193077312483,-0.9991865803758427,-0.013575701074207247,0.037972067854850064
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,910,147.96,calibration_train_03_tilt_obb/images/frame_00910.jpg,calibration_train_03_tilt_obb/labels/frame_00910.txt,1,1,1,1,1,626.1972045898438,550.2167358398438,68.86930084228516,23.566001892089844,-0.5372390747070312,72.78967676589285,69.07378387451172,23.576507568359375,-0.46916961669921875,72.9865695033248,"[[591.6535313281154,538.7570510014515],[660.5197804204331,538.1113023187814],[591.918886638774,562.1136675110799],[660.4700961571901,561.6788132424892]]",0,2.9662357328777174,0.9930220867345906,24.388408197169845,24.36859195793615,3.276504859536728,-0.19792966653071936,24.258397330010073,24.479471016917433,7.69220835024465,-0.4674786520700156,7.706062509852785,5_to_8,0.0,41.67400677231472,-4.056448511931922,45.79336194438702,"[[1.0073190725094374,0.021256960890707603,4.519315447969753],[-0.007082382240960065,1.034542487696718,-42.68767250275872],[-1.3832777814375134e-05,4.056844644588964e-05,1.0]]",0.035874080147832096,0.10851740118911259,0.9934470413729704,-0.016762423439332003,0.9940124082734619,-0.10797385497810519,-0.9992157282258859,-0.01277911724469036,0.037478295431609555
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,911,148.056,calibration_train_03_tilt_obb/images/frame_00911.jpg,calibration_train_03_tilt_obb/labels/frame_00911.txt,1,1,1,1,1,628.0021362304688,549.9839477539062,68.88645935058594,23.567663192749023,-0.527099609375,72.8064490977742,69.0750732421875,23.575111389160156,-0.4603729248046875,72.98733876793204,"[[593.4519413707766,538.517432695909],[662.3355055671424,537.8837018185851],[593.7139322772264,561.8725835312619],[662.281968110573,561.4528593894819]]",0,3.0131109739775166,0.9869314538241851,24.388079731748274,24.370806318048462,3.2982630338130323,-0.18652637418210544,24.260808936130456,24.484692797009124,7.741911813055571,-0.44050317806008066,7.754131767379697,5_to_8,0.0,41.684146354549306,-4.06038995099245,45.764978870758576,"[[1.0080421336657326,0.020813786579914888,3.4853474424647195],[-0.006509700408096257,1.034311679591385,-42.09321447811757],[-1.2714258609563006e-05,3.97963411555197e-05,1.0]]",0.03527881005260719,0.10806882622634854,0.9935172541830017,-0.015640682623162788,0.9940740427369172,-0.10757400524180301,-0.9992551098735265,-0.011744205155788737,0.036760019544407066
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,912,148.15200000000002,calibration_train_03_tilt_obb/images/frame_00912.jpg,calibration_train_03_tilt_obb/labels/frame_00912.txt,1,1,1,1,1,628.2111206054688,549.6632690429688,68.91728210449219,23.577411651611328,-0.5326004028320312,72.83876792519007,69.08855438232422,23.581769943237305,-0.469512939453125,73.00224804959873,"[[593.6444837026704,538.1953918078269],[662.5587509533268,537.5547773418808],[593.9083030494007,561.5596237811062],[662.5062848389159,561.1336861608955]]",0,3.017275468994741,0.978180199347803,24.37796489858105,24.363373150888926,3.279120625726651,-0.16855402522423274,24.25367426358335,24.47492099724717,7.699756888401409,-0.3981779704273588,7.7098000894626155,5_to_8,0.0,41.70059813170933,-4.098820368373074,45.721890214864445,"[[1.0084604363537755,0.020163196264463876,2.6579149408740617],[-0.005979073245634842,1.0336253441343786,-41.015610813103514],[-1.1677877432880563e-05,3.861857113048924e-05,1.0]]",0.03429758208354419,0.10852996202328911,0.9935013453470741,-0.014590061045078487,0.9940346381975733,-0.10808454182777752,-0.9993051615907542,-0.010788206831680937,0.035676443368607265
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,913,148.248,calibration_train_03_tilt_obb/images/frame_00913.jpg,calibration_train_03_tilt_obb/labels/frame_00913.txt,1,1,1,1,1,628.3572387695312,549.3553466796875,68.89662170410156,23.56958770751953,-0.5302276611328125,72.81668728348286,69.05013275146484,23.57073211669922,-0.4692535400390625,72.96232072455011,"[[593.8013430023218,537.8898371325254],[662.6950259672687,537.2522604220829],[594.0635701796449,561.2461183127631],[662.6404433996198,560.8233356681085]]",0,3.0220378075916368,0.9704840772698476,24.38584538878951,24.374066022713635,3.260043814560358,-0.15796740738600326,24.264577139751175,24.483107301680167,7.652095973143707,-0.3730020856324723,7.660967496020341,5_to_8,0.0,41.70875520993239,-4.12486077792685,45.69205340357008,"[[1.0091038128782268,0.019698728670173467,1.6944242654591501],[-0.0054331285071473135,1.0333185629725055,-40.35120002011798],[-1.0611579115522115e-05,3.779587571857908e-05,1.0]]",0.03364301078436027,0.10872017317607147,0.9935029299251859,-0.013534409165001746,0.9940240635041865,-0.10831888544099524,-0.9993422674909322,-0.009802301729194227,0.03491342559663976
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,914,148.344,calibration_train_03_tilt_obb/images/frame_00914.jpg,calibration_train_03_tilt_obb/labels/frame_00914.txt,1,1,1,1,1,626.57177734375,549.1480712890625,68.88810729980469,23.570188522338867,-0.5266342163085938,72.80882579967897,69.02017974853516,23.56732940673828,-0.46832275390625,72.93287480886663,"[[592.0209195150654,537.6801376546572],[660.9061353389958,537.0469434305089],[592.2799743110527,561.0401710522042],[660.8479872934895,560.6186797524917]]",0,2.975309862096318,0.9650139534570408,24.38332434393864,24.375078696845282,3.1879738866308327,-0.14809615536904713,24.265762298332024,24.474728392614026,7.484508671027159,-0.34967701448209654,7.492488571287967,5_to_8,0.0,41.714467033747844,-4.195926836404742,45.666795180300255,"[[1.009892877932748,0.019312492467738012,0.6180637569352058],[-0.0048557600432046644,1.0331986025052184,-39.875704476036084],[-9.483906334384127e-06,3.712447110079237e-05,1.0]]",0.033117254038361826,0.10995439801757145,0.993384758208798,-0.01247088513154584,0.9938980391686397,-0.10959545958099394,-0.9993736661074247,-0.008758886534655558,0.034286402518762936
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,915,148.44,calibration_train_03_tilt_obb/images/frame_00915.jpg,calibration_train_03_tilt_obb/labels/frame_00915.txt,1,1,1,1,1,626.0726928710938,549.1256713867188,68.85709381103516,23.5605411529541,-0.5263595581054688,72.77635926261866,68.96755981445312,23.553022384643555,-0.46854400634765625,72.87845477376486,"[[591.5372933431845,537.6620799774455],[660.3914848373392,537.0295588893433],[591.7957179785185,561.0135917589669],[660.3328601531825,560.5916131624297]]",0,2.9634849203300377,0.9648074408236863,24.392756869508354,24.388272760110084,3.147923749143447,-0.14539337646767844,24.278992098351246,24.48264733390048,7.387544752748878,-0.3431084465424249,7.395333144858129,5_to_8,0.0,41.712682469345985,-4.217358504728723,45.661216705328165,"[[1.0111137840599675,0.019208111757471377,-0.7602958028715225],[-0.004211699450391835,1.0337071458261886,-40.06002219330931],[-8.225975489046587e-06,3.7001556077753804e-05,1.0]]",0.03311351805245936,0.10993232157702239,0.9933873260691802,-0.01129727409970661,0.9939100728364683,-0.1096135881728302,-0.99938774583247,-0.007592877379022287,0.034153794708664295
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,916,148.536,calibration_train_03_tilt_obb/images/frame_00916.jpg,calibration_train_03_tilt_obb/labels/frame_00916.txt,1,1,1,1,1,625.4720458984375,549.3477783203125,68.86001586914062,23.563108444213867,-0.5256805419921875,72.77995510476825,68.95057678222656,23.551036834716797,-0.46927642822265625,72.86174150122895,"[[590.9353693548716,537.8826284168769],[659.7925095814475,537.2508266674371],[591.1936255508798,561.2377142813366],[659.7340527683738,560.815464317811]]",0,2.9475165067995,0.9704776948118837,24.389780873480234,24.388904316265254,3.1063166231871167,-0.1393968226140686,24.27962543447903,24.47792568164722,7.290770638913273,-0.32894913806503084,7.298028923428202,5_to_8,0.0,41.71469421682196,-4.226462875027641,45.659716148776056,"[[1.0122860232668014,0.019177373642252,-2.0431271898149754],[-0.0036284823577729716,1.0342943836788965,-40.36741062275584],[-7.086879605025312e-06,3.701285849120085e-05,1.0]]",0.0332222084229231,0.10973166708427923,0.9934058818561571,-0.010241347646020449,0.9939397464825813,-0.10944813913692444,-0.9993955171331806,-0.006537706099782433,0.03414467356785914
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,917,148.632,calibration_train_03_tilt_obb/images/frame_00917.jpg,calibration_train_03_tilt_obb/labels/frame_00917.txt,1,1,1,1,1,625.2672119140625,549.695068359375,68.83747100830078,23.55622100830078,-0.5282974243164062,72.7563946537386,68.90433502197266,23.538362503051758,-0.47127532958984375,72.81388531142477,"[[590.7413188622037,538.2347720899188],[659.5758370877567,537.6001048735059],[591.0011192734818,561.583527157391],[659.5197495694254,561.1578596266398]]",0,2.9430805727804814,0.9798074708272569,24.397009921307532,24.400565510245812,3.070267395811902,-0.1415987733177115,24.291157492132896,24.484830495676192,7.203669508427288,-0.3339865630785046,7.2112459614782685,5_to_8,0.0,41.70715316388656,-4.215841905875499,45.67735062224025,"[[1.0140205891390799,0.01941136403273305,-3.776060818245399],[-0.00290788685246032,1.0355603243826779,-41.34818456234899],[-5.679466508711579e-06,3.7553016725189794e-05,1.0]]",0.033834106293520065,0.10885135751180519,0.9934820759425688,-0.008967259478004343,0.9940442572714233,-0.10860756347123633,-0.9993872330126962,-0.005234171714957373,0.03460869742832591
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,918,148.728,calibration_train_03_tilt_obb/images/frame_00918.jpg,calibration_train_03_tilt_obb/labels/frame_00918.txt,1,1,1,1,1,623.3013916015625,550.17236328125,68.82699584960938,23.557491302490234,-0.5472259521484375,72.74689515126435,68.8719711303711,23.53409767150879,-0.491790771484375,72.78188071625235,"[[588.7769309567186,538.7228269886292],[657.600788079948,538.065497080674],[589.0441153824656,562.07614789745],[657.5530663039463,561.6244990577657]]",0,2.891674227050251,0.9921510046590457,24.394476731671364,24.402219128237025,2.991064611400194,-0.13786700793062864,24.292711665999516,24.476546221001755,7.019272122537892,-0.32516390067984174,7.026650139827588,5_to_8,0.0,41.70522818379837,-4.242161541881581,45.6899631123328,"[[1.0155159272356769,0.01958773584843055,-5.283815123278913],[-0.0022743179082938356,1.0366185232952239,-42.148598917294684],[-4.4420271646364155e-06,3.797298063492629e-05,1.0]]",0.034312757147138925,0.10898828758392316,0.9934506469203619,-0.007874435753167848,0.9940346183836752,-0.10878037836112976,-0.999380121854808,-0.0040903085880381,0.034966289724875345
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,919,148.824,calibration_train_03_tilt_obb/images/frame_00919.jpg,calibration_train_03_tilt_obb/labels/frame_00919.txt,1,1,1,1,1,621.0755004882812,550.4674682617188,68.77635192871094,23.544963836669922,-0.559417724609375,72.69492352765766,68.79975891113281,23.516355514526367,-0.5041885375976562,72.70781115475553,"[[586.5739570917808,539.0313533614195],[655.3470418853599,538.3598723331597],[586.8449823680352,562.3763632217566],[655.3040422956019,561.9063830420447]]",0,2.835101768459554,1.0003166258657434,24.40559373207075,24.417397661007175,2.9054915725261883,-0.1406871634295507,24.3077693453282,24.481203497819543,6.816187786713409,-0.331609642037824,6.82409847690137,5_to_8,0.0,41.69582489278411,-4.265457022328845,45.70626581649032,"[[1.017118349907896,0.019806803985824458,-6.880495237933996],[-0.0016113106936385111,1.0377977295794876,-43.06540380880412],[-3.147091198512696e-06,3.848122382854364e-05,1.0]]",0.034875513289434015,0.109011401341026,0.9934285142628354,-0.006735414809661501,0.9940362830064908,-0.10884163842014569,-0.9993689672789228,-0.0028952451201403394,0.03540176260518676
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,920,148.92000000000002,calibration_train_03_tilt_obb/images/frame_00920.jpg,calibration_train_03_tilt_obb/labels/frame_00920.txt,1,1,1,1,1,618.9641723632812,550.7366943359375,68.72784423828125,23.532812118530273,-0.5661773681640625,72.64509494692325,68.73171997070312,23.499460220336914,-0.5122299194335938,72.63796500989237,"[[584.4856862132923,539.3104161141673],[653.210167906627,538.6312825516029],[584.7583533553034,562.6471848138839],[653.1695147187446,562.1656384437707]]",0,2.781431881784138,1.0077996348392557,24.41648507820826,24.431907595039114,2.824589193031129,-0.13757841304657206,24.322233734116786,24.48608351178549,6.62419935339244,-0.3240894087536239,6.63198244682336,5_to_8,0.0,41.69331105140964,-4.274549276129014,45.71202394930041,"[[1.018476499989822,0.019872079196256744,-8.304735589806432],[-0.0009881102384588177,1.0386289950541119,-43.617734842539576],[-1.92990280948988e-06,3.8687013476023395e-05,1.0]]",0.03516190349813419,0.10873495209204262,0.9934487157050076,-0.005629778733649322,0.9940691939971735,-0.10860360554429152,-0.9993657719442857,-0.0017741869549494798,0.0355655187906888
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,921,149.016,calibration_train_03_tilt_obb/images/frame_00921.jpg,calibration_train_03_tilt_obb/labels/frame_00921.txt,1,1,1,1,1,615.1637573242188,550.868408203125,68.69529724121094,23.529001235961914,-0.5745468139648438,72.6130688114765,68.6810302734375,23.491531372070312,-0.5231704711914062,72.5874366927625,"[[580.6998238105273,539.4488993701135],[649.3916891301593,538.760059464763],[580.9733330504204,562.7885539940669],[649.3522076266999,562.2906261930948]]",0,2.6825837326867616,1.0112984544286858,24.417069105359687,24.4357310418403,2.6991478619712015,-0.12976628219670513,24.326106294538178,24.4757366778193,6.331460257141289,-0.30563829983199314,6.3387137319779985,5_to_8,0.0,41.69430335370808,-4.324137121540927,45.704133669804335,"[[1.0195985310088052,0.01974304205772427,-9.59082295066135],[-0.0003793900498817279,1.0390577793850375,-43.729768559518554],[-7.409961911752654e-07,3.8512630041731914e-05,1.0]]",0.035100523211979484,0.10941697964330171,0.993376000231525,-0.004548342592259136,0.9939957047124098,-0.10932452420634292,-0.9993734366341287,-0.0006808663724377101,0.03538743521469383
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,922,149.112,calibration_train_03_tilt_obb/images/frame_00922.jpg,calibration_train_03_tilt_obb/labels/frame_00922.txt,1,1,1,1,1,612.2476196289062,550.8997802734375,68.63397216796875,23.513107299804688,-0.5817947387695312,72.54990248405326,68.60415649414062,23.472204208374023,-0.5321426391601562,72.50844542997835,"[[577.8129806062715,539.4922970858154],[646.4434499335014,538.7954016804143],[578.0871851841483,562.8215941336518],[646.4050483801523,562.3101355154]]",0,2.6081495774691317,1.012719336896878,24.43073041038808,24.452135105860105,2.5997462098987145,-0.12394348960237687,24.342565820640484,24.481310281043207,6.095988875335888,-0.291726744745014,6.1028605905948785,5_to_8,0.0,41.69452477924617,-4.336276470139817,45.696184722725945,"[[1.0206323988235138,0.01960316767270761,-10.788877542160602],[0.00019246448230196317,1.0394236535208088,-43.79324194653881],[3.7590719199600853e-07,3.8311648691634296e-05,1.0]]",0.03501390396546941,0.10925169446121347,0.9933972487310657,-0.0035012534268747905,0.9940140582817961,-0.10919612247051116,-0.999380692105635,0.00034524702421647114,0.03518683064662952
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,923,149.208,calibration_train_03_tilt_obb/images/frame_00923.jpg,calibration_train_03_tilt_obb/labels/frame_00923.txt,1,1,1,1,1,609.2828369140625,550.9708862304688,68.60722351074219,23.509174346923828,-0.5957794189453125,72.52332311971782,68.56227111816406,23.464967727661133,-0.5498733520507812,72.46647315373373,"[[574.858829934142,539.5735526557278],[643.4623316089459,538.8601780199277],[575.1366709333674,562.9040600410577],[643.4277762133217,562.3709657606998]]",0,2.531093736013709,1.0146661757625086,24.43220987226604,24.4561688143134,2.4973064612501843,-0.10649150884787098,24.34677630265783,24.474750179205497,5.856482142951707,-0.2506071040111521,5.8617673560741,5_to_8,0.0,41.70739118814109,-4.3438769997366755,45.67067726123846,"[[1.021420388434245,0.019214448630536566,-11.872765108612429],[0.0007738561923472805,1.0393016129767747,-43.30692414806],[1.5114378756782742e-06,3.7623803107790674e-05,1.0]]",0.03449367845021905,0.10889950405852657,0.9934541177944657,-0.0023834736884823225,0.9940517953358329,-0.10888226321483138,-0.9994020738422297,0.0013878780257869712,0.034548062093789446
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,924,149.304,calibration_train_03_tilt_obb/images/frame_00924.jpg,calibration_train_03_tilt_obb/labels/frame_00924.txt,1,1,1,1,1,605.6163330078125,550.8281860351562,68.5321044921875,23.48900604248047,-0.5917892456054688,72.44572279294196,68.47615814208984,23.442522048950195,-0.5472030639648438,72.37773189259258,"[[571.2308358980403,539.4382296755817],[639.759304483815,538.730387392561],[571.5039004425107,562.7555114524642],[639.720015850075,562.221044523117]]",0,2.4373256600650994,1.0117055350657838,24.449441431161986,24.475234035534974,2.3818268294470957,-0.10243109018924065,24.365928126036238,24.48228021686042,5.583059387636605,-0.24086234500372092,5.588187156168526,5_to_8,0.0,41.7055406032244,-4.356318737268911,45.658930140240585,"[[1.0222347896945374,0.019015518172374946,-12.871365196571379],[0.0012705721975493876,1.039463504551322,-43.187374668646996],[2.481586323338636e-06,3.729520004880323e-05,1.0]]",0.03428013845410752,0.1088183952816935,0.9934703966177776,-0.0014623344390407393,0.9940590362474429,-0.10883241260209907,-0.9994111934962284,0.002278004197152881,0.03423561028114059
calibration_train,calibration_train_03_tilt_obb,31166ebea2aa4c90bea5681c9110a884,925,149.4,calibration_train_03_tilt_obb/images/frame_00925.jpg,calibration_train_03_tilt_obb/labels/frame_00925.txt,1,1,1,1,1,601.5262451171875,550.9762573242188,68.48883056640625,23.480548858642578,-0.6023635864257812,72.4020447712425,68.42220306396484,23.431476593017578,-0.5603256225585938,72.32310811528754,"[[567.1602419564782,539.5966227535405],[635.645265221427,538.8765859449942],[567.4347753810545,562.9127489450979],[635.6078308761785,562.3588380496394]]",0,2.3312183746321407,1.0158280722374864,24.45456570684379,24.48223294688098,2.2537834406128545,-0.09061289096788111,24.373016659325057,24.477166739002435,5.28314148084019,-0.21301065744825748,5.28738547717861,5_to_8,0.0,41.71158954759272,-4.373783357149068,45.645912497340795,"[[1.0230540632212641,0.01881083321094741,-13.879317928659676],[0.0017728661834044716,1.0396197935565046,-43.05774847716147],[3.4626292644618663e-06,3.695485779662634e-05,1.0]]",0.0340569547762357,0.1087925344859576,0.9934809048348595,-0.0005325791621275475,0.9940593983678189,-0.10883762619630351,-0.9994197517513878,0.0031775708854337,0.033912576611967137
